protein,degree,eigenvector,katz,page rank,betweenness,subgraph,closeness
231,39.0,0.12401154495945421,0.05823149928449222,0.00650380263487373,0.008440970074862785,29495179127.105083,0.4820261437908497
232,32.0,0.07268609262354896,0.0581906964229662,0.005906633114685625,0.010950757682557329,10128867984.103247,0.4804560260586319
233,27.0,0.05681471355503666,0.0581616283741976,0.004439078143472518,0.005523447039182124,6189235440.363143,0.47351524879614765
234,10.0,0.016280967000352493,0.05806272333992799,0.0018588470137329326,0.0033603230146320184,508182585.82182276,0.41086350974930363
235,27.0,0.07365535511565077,0.05816168133452989,0.002817960375194533,0.005458302799639006,10401063764.238348,0.4704944178628389
236,39.0,0.1037754341958626,0.05823141780800385,0.007186680100202289,0.012698295359929933,20651680172.19183,0.48360655737704916
237,9.0,0.01720275812410264,0.05805692929476117,0.001204807542876805,0.0003679029979940424,567506030.6659691,0.38866930171277997
238,26.0,0.046563777321054406,0.05815574823282523,0.004295518269574507,0.0074650071314401436,4157060003.5556045,0.4609375
239,26.0,0.04349994646813773,0.05815576099383394,0.004248524754502698,0.017529688418585453,3628790421.1256456,0.45878693623639194
240,32.0,0.057580426167903556,0.05819065505049987,0.003485202097279884,0.011780718191854146,6356974312.767169,0.4900332225913621
241,42.0,0.08424160777604169,0.05824883828285288,0.004123455483093187,0.010104852844889142,13616424921.862215,0.4812398042414356
242,18.0,0.03395118937984711,0.05810926891366519,0.0035181627560063084,0.0038589055332838252,2210138148.388741,0.44360902255639095
243,33.0,0.06711060111995693,0.05819653288972826,0.005929251221915897,0.009970680248666312,8638665397.981405,0.4804560260586319
244,34.0,0.09101673086155511,0.05820234570697694,0.004341342547858401,0.010725735235886815,15883393885.981415,0.47580645161290325
245,4.0,0.0016831572488308249,0.05802780370706836,0.0018771818105006678,0.007115738852633129,5431970.9177788375,0.3185745140388769
246,20.0,0.03375368631498068,0.05812086578774915,0.002723975819268749,0.003297747262572226,2184891316.8297887,0.43446244477172313
247,43.0,0.08392357998369654,0.05825462245175302,0.0060206630632529436,0.022012578808013397,13509059171.89891,0.4908485856905158
248,28.0,0.0737118785618275,0.05816748878919667,0.0033843688556667775,0.009438738213258281,10416612403.903086,0.47580645161290325
249,40.0,0.10560746655348739,0.05823727347991,0.004410191486350725,0.01247983342890243,21382678826.756725,0.49166666666666664
250,24.0,0.050804121374126765,0.05814419383097452,0.00397300211940951,0.004681917625078556,4950137348.449531,0.4609375
251,33.0,0.0564588151879335,0.05819646251009705,0.005834777275647678,0.017803367084091436,6114543888.699673,0.4697452229299363
252,22.0,0.049086947878638966,0.05813252024849509,0.004976264023863134,0.007002445422348462,4619731513.720694,0.4510703363914373
253,25.0,0.04818243133612847,0.05814998031234346,0.0026408018513047666,0.006389212282496075,4451833052.446739,0.4712460063897764
254,14.0,0.024341744113715483,0.05808598798547605,0.0026287459156906826,0.002068553563748987,1136011829.2375004,0.4238505747126437
255,8.0,0.006689290204428707,0.05805104972194975,0.0032271639139215417,0.005884574424538654,85793072.57966475,0.3655514250309789
256,29.0,0.060986423408577115,0.05817326417718873,0.005999592326543459,0.006346178763650633,7134601808.66236,0.472
257,30.0,0.062159125664192696,0.0581790652392862,0.0034678245369031157,0.00726552744166681,7409272841.143565,0.4704944178628389
258,23.0,0.049536625234940325,0.05813834104485448,0.0032063578948299276,0.008262880041797387,4704494844.170109,0.45878693623639194
259,31.0,0.08066846788078147,0.0581849489106436,0.004280313467196598,0.0053995061176220676,12475876871.43473,0.4750402576489533
260,8.0,0.012552055289836371,0.058051092772082674,0.0012823372951762534,0.0007019810838118347,302090234.8457648,0.38212435233160624
261,50.0,0.1510504900850419,0.0582954532698649,0.007053305297248734,0.016845618306218328,43762365846.30251,0.4983108108108108
262,25.0,0.049530062341770466,0.05814996640545418,0.0024089951343078337,0.004524120976252583,4705513197.467162,0.45245398773006135
263,7.0,0.004287850582100573,0.05804523588173221,0.004672061590699982,0.003314517676946505,35248533.971993215,0.3495260663507109
264,41.0,0.08399772524229185,0.05824302789425618,0.006224132834125492,0.016892975278152277,13527049376.275751,0.5034129692832765
265,39.0,0.09232895936809633,0.058231470054183686,0.004004510555122688,0.010395184724031531,16351059987.842867,0.48841059602649006
266,16.0,0.03507433991675597,0.058097651172547775,0.002532023870791365,0.001795428717399588,2358639229.259032,0.43768545994065283
267,30.0,0.04485214348992273,0.05817895701096722,0.00434775079487632,0.012910563993681482,3856760704.96706,0.4638364779874214
268,8.0,0.015907335929879456,0.05805111778423979,0.0011895899739613153,0.0005163032782191587,485182380.70979863,0.405777166437414
269,22.0,0.05501138994331205,0.05813256910958534,0.0035120528475767175,0.0030754765397178747,5801735526.805119,0.45384615384615384
270,21.0,0.04028524160412604,0.058126691839787976,0.002177714589191084,0.005855413618147436,3111320238.093848,0.4559505409582689
271,39.0,0.11530196940020064,0.058231484136072806,0.0037428973113409463,0.009461565345505648,25488948979.460354,0.4796747967479675
272,20.0,0.03690733309405868,0.058120886135177525,0.002753407757377574,0.0029941610865199197,2611727667.585648,0.4442771084337349
273,27.0,0.03718779066171021,0.05816149572687639,0.00497795699490655,0.013691720616333653,2651328322.6499915,0.43833580980683506
274,6.0,0.005726085401713549,0.05803944124984901,0.001693911755256349,0.001026123312711436,62859953.06121301,0.3601953601953602
275,19.0,0.03428009747525507,0.05811506706503458,0.0025120017848262823,0.0030528171761646738,2253513166.4439607,0.44294294294294295
276,26.0,0.046865739110156325,0.05815575115811247,0.0031587138587517946,0.0060542096873168584,4212293739.326628,0.4496951219512195
277,30.0,0.06606637420814464,0.05817908097616214,0.003947122435808011,0.004270990642978365,8382116230.889512,0.4490106544901065
278,29.0,0.06751823014893878,0.058173278173463065,0.003119733543030833,0.007932523805326653,8740970426.376255,0.4697452229299363
279,38.0,0.08276066419882305,0.05822559692046125,0.004988116979961066,0.010095264964608813,13138098513.13447,0.4742765273311897
280,32.0,0.07600468839624346,0.05819069761113212,0.0051880052150051256,0.008130566157304238,11074983873.63345,0.47811993517017826
281,26.0,0.047887220397940425,0.05815577028872066,0.002885903557389795,0.01080393757209057,4396700150.659333,0.4697452229299363
282,25.0,0.05307835261655775,0.05815000825286204,0.005226553011785695,0.003792356611084804,5402948475.767529,0.45314900153609833
283,9.0,0.01699673811030208,0.05805690023597219,0.0019121735356626745,0.0030599584375491503,553869620.3263401,0.39072847682119205
284,42.0,0.08955945065619815,0.058248794119263925,0.005151593843575779,0.022371960900385245,15377280122.989803,0.48841059602649006
285,36.0,0.06820946791147092,0.05821395285054066,0.004807588388863606,0.01368605648192134,8924153816.557611,0.49166666666666664
286,11.0,0.01767168671253481,0.058068526720178704,0.001391891987998032,0.0033658558342556277,598722016.439399,0.4052197802197802
287,52.0,0.13036475369047068,0.058307096511248,0.006957327632073459,0.024822043281066773,32582346139.883343,0.5130434782608696
288,48.0,0.08890198772149685,0.05828368870179944,0.006359399867303679,0.021971994047738117,15159223789.602007,0.5017006802721088
289,32.0,0.054709613736339445,0.05819063702702519,0.0034923831326695255,0.015399862837634089,5739038199.795593,0.4788961038961039
290,25.0,0.05482246923739889,0.05814996235551604,0.0034299588478845866,0.006456381115298511,5761922586.716037,0.4631083202511774
291,27.0,0.056013557048974566,0.05816162661677468,0.0036866759495112005,0.012083725073316115,6016488731.156953,0.4788961038961039
292,24.0,0.043708212004958384,0.058144117649492705,0.0036699457403450656,0.013641786823500129,3662495449.4993973,0.4638364779874214
293,9.0,0.002837386173904736,0.05805682749393024,0.006129162955699607,0.002751565263458221,15434823.333928006,0.33986175115207373
294,38.0,0.0699536211302721,0.05822552588305805,0.005962080016174662,0.023414190955469392,9381824186.113998,0.4957983193277311
0,7.0,0.005249307211813963,0.05804525331889654,0.0018231164141563195,0.0001683370952134053,52828316.77057735,0.34624413145539906
295,43.0,0.08031546999675547,0.05825463229124479,0.007671253177970387,0.01775859374659782,12370125361.287477,0.5008488964346349
